,source,destination,dist_capacity,dist_cost_capital,dist_cost_fixed,dist_cost_variable,dist_flowLimit,dist_h
589,houston_dist_pipelineHighPurity,medicalCenter_dist_pipelineHighPurity,0.0,18000000.0,2466.0,1.5,999999.0,0.0
590,houston_dist_pipelineHighPurity,pasadena_dist_pipelineHighPurity,0.0,25200000.0,3452.4,2.1,999999.0,0.0
591,houston_dist_pipelineHighPurity,sanAntonio_dist_pipelineHighPurity,0.0,364800000.0,49977.6,30.400000000000002,999999.0,0.0
592,houston_dist_pipelineHighPurity,texasCity_dist_pipelineHighPurity,0.0,80400000.0,11014.800000000001,6.7,999999.0,0.0
593,houston_dist_pipelineLowPurity,centerville_dist_pipelineLowPurity,0.0,220800000.0,30249.600000000002,18.400000000000002,999999.0,0.0
594,houston_dist_pipelineLowPurity,freeport_dist_pipelineLowPurity,0.0,111600000.0,15289.2,9.3,999999.0,0.0
595,houston_dist_pipelineLowPurity,houston_demand_lowPurity,0.0,,,,99999999.9,0.0
596,houston_dist_pipelineLowPurity,medicalCenter_dist_pipelineLowPurity,0.0,18000000.0,2466.0,1.5,999999.0,0.0
597,houston_dist_pipelineLowPurity,pasadena_dist_pipelineLowPurity,0.0,25200000.0,3452.4,2.1,999999.0,0.0
598,houston_dist_pipelineLowPurity,sanAntonio_dist_pipelineLowPurity,0.0,364800000.0,49977.6,30.400000000000002,999999.0,0.0
599,houston_dist_pipelineLowPurity,texasCity_dist_pipelineLowPurity,0.0,80400000.0,11014.800000000001,6.7,999999.0,0.0
600,houston_dist_truckCompressed,centerville_dist_truckCompressed,,,,1394.72,,0.0
601,houston_dist_truckCompressed,freeport_dist_truckCompressed,,,,704.94,,0.0
602,houston_dist_truckCompressed,houston_converter_fuelDispenserGas,,,,,,0.0
603,houston_dist_truckCompressed,houston_demand_highPurity,0.0,,,,99999999.9,0.0
604,houston_dist_truckCompressed,houston_demand_lowPurity,0.0,,,,99999999.9,0.0
605,houston_dist_truckCompressed,medicalCenter_dist_truckCompressed,,,,113.7,,0.0
606,houston_dist_truckCompressed,pasadena_dist_truckCompressed,,,,159.18,,0.0
607,houston_dist_truckCompressed,sanAntonio_dist_truckCompressed,,,,2304.32,,0.0
608,houston_dist_truckCompressed,texasCity_dist_truckCompressed,,,,507.86,,0.0
609,houston_dist_truckLiquefied,centerville_dist_truckLiquefied,,,,93.84,,180.0
610,houston_dist_truckLiquefied,freeport_dist_truckLiquefied,,,,47.43,,0.0
611,houston_dist_truckLiquefied,houston_converter_fuelDispenserLiquid,,,,,,0.0
612,houston_dist_truckLiquefied,houston_demand_highPurity,0.0,,,,99999999.9,0.0
613,houston_dist_truckLiquefied,houston_demand_lowPurity,0.0,,,,99999999.9,0.0
614,houston_dist_truckLiquefied,medicalCenter_dist_truckLiquefied,,,,7.65,,0.0
615,houston_dist_truckLiquefied,pasadena_dist_truckLiquefied,,,,10.71,,0.0
616,houston_dist_truckLiquefied,sanAntonio_dist_truckLiquefied,,,,155.04,,160.3
617,houston_dist_truckLiquefied,texasCity_dist_truckLiquefied,,,,34.17,,0.0
618,houston_hub_highPurity,houston_converter_compression,,,,,,0.0
619,houston_hub_highPurity,houston_converter_liquefaction,,,,,,0.0
620,houston_hub_highPurity,houston_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
621,houston_hub_lowPurity,houston_converter_purification,,,,,,0.0
622,houston_hub_lowPurity,houston_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
623,laPorte_converter_compression,laPorte_converter_terminalGas,,,,,,0.0
624,laPorte_converter_fuelDispenserGas,laPorte_demand_fuelStation,0.0,,,,99999999.9,0.0
625,laPorte_converter_fuelDispenserLiquid,laPorte_demand_fuelStation,0.0,,,,99999999.9,0.0
626,laPorte_converter_fuelDispenserPipeline,laPorte_demand_fuelStation,0.0,,,,99999999.9,0.0
627,laPorte_converter_liquefaction,laPorte_converter_terminalLiquid,,,,,,390.65
628,laPorte_converter_purification,laPorte_hub_highPurity,0.0,,,,99999999.9,390.65
629,laPorte_converter_terminalGas,laPorte_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
630,laPorte_converter_terminalLiquid,laPorte_dist_truckLiquefied,49.0,1016000.0,139.18,,8.0,390.65
631,laPorte_demand_lowPurity,laPorte_demandSector_existing,0.0,,,,99999999.9,538.0
632,laPorte_demand_lowPurity,laPorte_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
633,laPorte_dist_pipelineHighPurity,laPorte_converter_fuelDispenserPipeline,,,,,,0.0
634,laPorte_dist_pipelineHighPurity,laPorte_demand_highPurity,0.0,,,,99999999.9,0.0
635,laPorte_dist_pipelineHighPurity,laPorte_demand_lowPurity,0.0,,,,99999999.9,0.0
636,laPorte_dist_pipelineHighPurity,sanJacinto_dist_pipelineHighPurity,0.0,14400000.0,1972.8000000000002,1.2000000000000002,999999.0,0.0
637,laPorte_dist_pipelineHighPurity,texasCity_dist_pipelineHighPurity,0.0,40800000.0,5589.6,3.4000000000000004,999999.0,0.0
638,laPorte_dist_pipelineLowPurity,laPorte_demand_lowPurity,0.0,,,,99999999.9,538.0
639,laPorte_dist_pipelineLowPurity,sanJacinto_dist_pipelineLowPurity,1.0,14400000.0,1972.8000000000002,1.2000000000000002,999999.0,1312.8
640,laPorte_dist_pipelineLowPurity,texasCity_dist_pipelineLowPurity,1.0,40800000.0,5589.6,3.4000000000000004,999999.0,0.0
641,laPorte_dist_truckCompressed,laPorte_converter_fuelDispenserGas,,,,,,0.0
642,laPorte_dist_truckCompressed,laPorte_demand_highPurity,0.0,,,,99999999.9,0.0
643,laPorte_dist_truckCompressed,laPorte_demand_lowPurity,0.0,,,,99999999.9,0.0
644,laPorte_dist_truckCompressed,sanJacinto_dist_truckCompressed,,,,90.96000000000001,,0.0
645,laPorte_dist_truckCompressed,texasCity_dist_truckCompressed,,,,257.72,,0.0
646,laPorte_dist_truckLiquefied,laPorte_converter_fuelDispenserLiquid,,,,,,0.0
647,laPorte_dist_truckLiquefied,laPorte_demand_highPurity,0.0,,,,99999999.9,0.0
648,laPorte_dist_truckLiquefied,laPorte_demand_lowPurity,0.0,,,,99999999.9,0.0
649,laPorte_dist_truckLiquefied,sanJacinto_dist_truckLiquefied,,,,6.12,,390.65
650,laPorte_dist_truckLiquefied,texasCity_dist_truckLiquefied,,,,17.34,,0.0
651,laPorte_hub_highPurity,laPorte_converter_compression,,,,,,0.0
652,laPorte_hub_highPurity,laPorte_converter_liquefaction,,,,,,390.65
653,laPorte_hub_highPurity,laPorte_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
654,laPorte_hub_lowPurity,laPorte_converter_purification,,,,,,390.65
655,laPorte_hub_lowPurity,laPorte_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
656,laPorte_production_electrolyzer,laPorte_hub_highPurity,,,,,,0.0
657,laPorte_production_smr,laPorte_hub_lowPurity,,,,,,0.0
658,laPorte_production_smrExisting,laPorte_hub_lowPurity,,,,,,390.65
659,laredo_converter_compression,laredo_converter_terminalGas,,,,,,0.0
660,laredo_converter_fuelDispenserGas,laredo_demand_fuelStation,0.0,,,,99999999.9,0.0
661,laredo_converter_fuelDispenserLiquid,laredo_demand_fuelStation,0.0,,,,99999999.9,0.0
662,laredo_converter_fuelDispenserPipeline,laredo_demand_fuelStation,0.0,,,,99999999.9,0.0
663,laredo_converter_liquefaction,laredo_converter_terminalLiquid,,,,,,0.0
664,laredo_converter_purification,laredo_hub_highPurity,0.0,,,,99999999.9,0.0
665,laredo_converter_terminalGas,laredo_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
666,laredo_converter_terminalLiquid,laredo_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
667,laredo_dist_pipelineHighPurity,laredo_converter_fuelDispenserPipeline,,,,,,0.0
668,laredo_dist_pipelineHighPurity,laredo_demand_highPurity,0.0,,,,99999999.9,0.0
669,laredo_dist_pipelineHighPurity,laredo_demand_lowPurity,0.0,,,,99999999.9,0.0
670,laredo_dist_pipelineHighPurity,sanAntonio_dist_pipelineHighPurity,0.0,297600000.0,40771.200000000004,24.8,999999.0,0.0
671,laredo_dist_pipelineLowPurity,laredo_demand_lowPurity,0.0,,,,99999999.9,0.0
672,laredo_dist_pipelineLowPurity,sanAntonio_dist_pipelineLowPurity,0.0,297600000.0,40771.200000000004,24.8,999999.0,0.0
673,laredo_dist_truckCompressed,laredo_converter_fuelDispenserGas,,,,,,0.0
674,laredo_dist_truckCompressed,laredo_demand_highPurity,0.0,,,,99999999.9,0.0
675,laredo_dist_truckCompressed,laredo_demand_lowPurity,0.0,,,,99999999.9,0.0
676,laredo_dist_truckCompressed,sanAntonio_dist_truckCompressed,,,,1879.84,,0.0
677,laredo_dist_truckLiquefied,laredo_converter_fuelDispenserLiquid,,,,,,0.0
678,laredo_dist_truckLiquefied,laredo_demand_highPurity,0.0,,,,99999999.9,0.0
679,laredo_dist_truckLiquefied,laredo_demand_lowPurity,0.0,,,,99999999.9,0.0
680,laredo_dist_truckLiquefied,sanAntonio_dist_truckLiquefied,,,,126.48,,0.0
681,laredo_hub_highPurity,laredo_converter_compression,,,,,,0.0
682,laredo_hub_highPurity,laredo_converter_liquefaction,,,,,,0.0
683,laredo_hub_highPurity,laredo_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
684,laredo_hub_lowPurity,laredo_converter_purification,,,,,,0.0
685,laredo_hub_lowPurity,laredo_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
686,mcallen_converter_compression,mcallen_converter_terminalGas,,,,,,0.0
687,mcallen_converter_fuelDispenserGas,mcallen_demand_fuelStation,0.0,,,,99999999.9,0.0
688,mcallen_converter_fuelDispenserLiquid,mcallen_demand_fuelStation,0.0,,,,99999999.9,0.0
689,mcallen_converter_fuelDispenserPipeline,mcallen_demand_fuelStation,0.0,,,,99999999.9,0.0
690,mcallen_converter_liquefaction,mcallen_converter_terminalLiquid,,,,,,0.0
691,mcallen_converter_purification,mcallen_hub_highPurity,0.0,,,,99999999.9,0.0
692,mcallen_converter_terminalGas,mcallen_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
693,mcallen_converter_terminalLiquid,mcallen_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
694,mcallen_dist_pipelineHighPurity,corpusChristi_dist_pipelineHighPurity,0.0,299520000.0,41034.24,24.96,999999.0,0.0
695,mcallen_dist_pipelineHighPurity,mcallen_converter_fuelDispenserPipeline,,,,,,0.0
696,mcallen_dist_pipelineHighPurity,mcallen_demand_highPurity,0.0,,,,99999999.9,0.0
697,mcallen_dist_pipelineHighPurity,mcallen_demand_lowPurity,0.0,,,,99999999.9,0.0
698,mcallen_dist_pipelineLowPurity,corpusChristi_dist_pipelineLowPurity,0.0,299520000.0,41034.24,24.96,999999.0,0.0
699,mcallen_dist_pipelineLowPurity,mcallen_demand_lowPurity,0.0,,,,99999999.9,0.0
700,mcallen_dist_truckCompressed,corpusChristi_dist_truckCompressed,,,,1891.968,,0.0
701,mcallen_dist_truckCompressed,mcallen_converter_fuelDispenserGas,,,,,,0.0
702,mcallen_dist_truckCompressed,mcallen_demand_highPurity,0.0,,,,99999999.9,0.0
703,mcallen_dist_truckCompressed,mcallen_demand_lowPurity,0.0,,,,99999999.9,0.0
704,mcallen_dist_truckLiquefied,corpusChristi_dist_truckLiquefied,,,,127.29599999999999,,0.0
705,mcallen_dist_truckLiquefied,mcallen_converter_fuelDispenserLiquid,,,,,,0.0
706,mcallen_dist_truckLiquefied,mcallen_demand_highPurity,0.0,,,,99999999.9,0.0
707,mcallen_dist_truckLiquefied,mcallen_demand_lowPurity,0.0,,,,99999999.9,0.0
708,mcallen_hub_highPurity,mcallen_converter_compression,,,,,,0.0
709,mcallen_hub_highPurity,mcallen_converter_liquefaction,,,,,,0.0
710,mcallen_hub_highPurity,mcallen_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
711,mcallen_hub_lowPurity,mcallen_converter_purification,,,,,,0.0
712,mcallen_hub_lowPurity,mcallen_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
713,medicalCenter_converter_compression,medicalCenter_converter_terminalGas,,,,,,0.0
714,medicalCenter_converter_fuelDispenserGas,medicalCenter_demand_fuelStation,0.0,,,,99999999.9,0.0
715,medicalCenter_converter_fuelDispenserLiquid,medicalCenter_demand_fuelStation,0.0,,,,99999999.9,0.0
716,medicalCenter_converter_fuelDispenserPipeline,medicalCenter_demand_fuelStation,0.0,,,,99999999.9,0.0
717,medicalCenter_converter_liquefaction,medicalCenter_converter_terminalLiquid,,,,,,0.0
718,medicalCenter_converter_purification,medicalCenter_hub_highPurity,0.0,,,,99999999.9,0.0
719,medicalCenter_converter_terminalGas,medicalCenter_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
720,medicalCenter_converter_terminalLiquid,medicalCenter_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
721,medicalCenter_dist_pipelineHighPurity,houston_dist_pipelineHighPurity,0.0,18000000.0,2466.0,1.5,999999.0,0.0
722,medicalCenter_dist_pipelineHighPurity,medicalCenter_converter_fuelDispenserPipeline,,,,,,0.0
723,medicalCenter_dist_pipelineHighPurity,medicalCenter_demand_highPurity,0.0,,,,99999999.9,0.0
724,medicalCenter_dist_pipelineHighPurity,medicalCenter_demand_lowPurity,0.0,,,,99999999.9,0.0
725,medicalCenter_dist_pipelineHighPurity,pasadena_dist_pipelineHighPurity,0.0,26400000.0,3616.8,2.2,999999.0,0.0
726,medicalCenter_dist_pipelineLowPurity,houston_dist_pipelineLowPurity,0.0,18000000.0,2466.0,1.5,999999.0,0.0
727,medicalCenter_dist_pipelineLowPurity,medicalCenter_demand_lowPurity,0.0,,,,99999999.9,0.0
728,medicalCenter_dist_pipelineLowPurity,pasadena_dist_pipelineLowPurity,0.0,26400000.0,3616.8,2.2,999999.0,0.0
729,medicalCenter_dist_truckCompressed,houston_dist_truckCompressed,,,,113.7,,0.0
730,medicalCenter_dist_truckCompressed,medicalCenter_converter_fuelDispenserGas,,,,,,0.0
731,medicalCenter_dist_truckCompressed,medicalCenter_demand_highPurity,0.0,,,,99999999.9,0.0
732,medicalCenter_dist_truckCompressed,medicalCenter_demand_lowPurity,0.0,,,,99999999.9,0.0
733,medicalCenter_dist_truckCompressed,pasadena_dist_truckCompressed,,,,166.76,,0.0
734,medicalCenter_dist_truckLiquefied,houston_dist_truckLiquefied,,,,7.65,,0.0
735,medicalCenter_dist_truckLiquefied,medicalCenter_converter_fuelDispenserLiquid,,,,,,0.0
736,medicalCenter_dist_truckLiquefied,medicalCenter_demand_highPurity,0.0,,,,99999999.9,0.0
737,medicalCenter_dist_truckLiquefied,medicalCenter_demand_lowPurity,0.0,,,,99999999.9,0.0
738,medicalCenter_dist_truckLiquefied,pasadena_dist_truckLiquefied,,,,11.22,,0.0
739,medicalCenter_hub_highPurity,medicalCenter_converter_compression,,,,,,0.0
740,medicalCenter_hub_highPurity,medicalCenter_converter_liquefaction,,,,,,0.0
741,medicalCenter_hub_highPurity,medicalCenter_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
742,medicalCenter_hub_lowPurity,medicalCenter_converter_purification,,,,,,0.0
743,medicalCenter_hub_lowPurity,medicalCenter_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
744,midland_converter_compression,midland_converter_terminalGas,,,,,,0.0
745,midland_converter_fuelDispenserGas,midland_demand_fuelStation,0.0,,,,99999999.9,0.0
746,midland_converter_fuelDispenserLiquid,midland_demand_fuelStation,0.0,,,,99999999.9,0.0
747,midland_converter_fuelDispenserPipeline,midland_demand_fuelStation,0.0,,,,99999999.9,0.0
748,midland_converter_liquefaction,midland_converter_terminalLiquid,,,,,,0.0
749,midland_converter_purification,midland_hub_highPurity,0.0,,,,99999999.9,0.0
750,midland_converter_terminalGas,midland_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
751,midland_converter_terminalLiquid,midland_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
752,midland_dist_pipelineHighPurity,abilene_dist_pipelineHighPurity,0.0,288000000.0,39456.0,24.0,999999.0,0.0
753,midland_dist_pipelineHighPurity,midland_converter_fuelDispenserPipeline,,,,,,0.0
754,midland_dist_pipelineHighPurity,midland_demand_highPurity,0.0,,,,99999999.9,0.0
755,midland_dist_pipelineHighPurity,midland_demand_lowPurity,0.0,,,,99999999.9,0.0
756,midland_dist_pipelineHighPurity,vanHorn_dist_pipelineHighPurity,0.0,278400000.0,38140.8,23.200000000000003,999999.0,0.0
757,midland_dist_pipelineLowPurity,abilene_dist_pipelineLowPurity,0.0,288000000.0,39456.0,24.0,999999.0,0.0
758,midland_dist_pipelineLowPurity,midland_demand_lowPurity,0.0,,,,99999999.9,0.0
759,midland_dist_pipelineLowPurity,vanHorn_dist_pipelineLowPurity,0.0,278400000.0,38140.8,23.200000000000003,999999.0,0.0
760,midland_dist_truckCompressed,abilene_dist_truckCompressed,,,,1819.2,,0.0
761,midland_dist_truckCompressed,midland_converter_fuelDispenserGas,,,,,,0.0
762,midland_dist_truckCompressed,midland_demand_highPurity,0.0,,,,99999999.9,0.0
763,midland_dist_truckCompressed,midland_demand_lowPurity,0.0,,,,99999999.9,0.0
764,midland_dist_truckCompressed,vanHorn_dist_truckCompressed,,,,1758.56,,0.0
765,midland_dist_truckLiquefied,abilene_dist_truckLiquefied,,,,122.4,,0.0
766,midland_dist_truckLiquefied,midland_converter_fuelDispenserLiquid,,,,,,0.0
767,midland_dist_truckLiquefied,midland_demand_highPurity,0.0,,,,99999999.9,0.0
768,midland_dist_truckLiquefied,midland_demand_lowPurity,0.0,,,,99999999.9,0.0
769,midland_dist_truckLiquefied,vanHorn_dist_truckLiquefied,,,,118.32000000000001,,0.0
770,midland_hub_highPurity,midland_converter_compression,,,,,,0.0
771,midland_hub_highPurity,midland_converter_liquefaction,,,,,,0.0
772,midland_hub_highPurity,midland_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
773,midland_hub_lowPurity,midland_converter_purification,,,,,,0.0
774,midland_hub_lowPurity,midland_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
775,montBelvieu_converter_compression,montBelvieu_converter_terminalGas,,,,,,0.0
776,montBelvieu_converter_fuelDispenserGas,montBelvieu_demand_fuelStation,0.0,,,,99999999.9,0.0
777,montBelvieu_converter_fuelDispenserLiquid,montBelvieu_demand_fuelStation,0.0,,,,99999999.9,0.0
778,montBelvieu_converter_fuelDispenserPipeline,montBelvieu_demand_fuelStation,0.0,,,,99999999.9,0.0
779,montBelvieu_converter_liquefaction,montBelvieu_converter_terminalLiquid,,,,,,0.0
780,montBelvieu_converter_purification,montBelvieu_hub_highPurity,0.0,,,,99999999.9,0.0
781,montBelvieu_converter_terminalGas,montBelvieu_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
782,montBelvieu_converter_terminalLiquid,montBelvieu_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
783,montBelvieu_demand_lowPurity,montBelvieu_demandSector_existing,0.0,,,,99999999.9,538.0
784,montBelvieu_demand_lowPurity,montBelvieu_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
785,montBelvieu_dist_pipelineHighPurity,baytown_dist_pipelineHighPurity,0.0,16800000.0,2301.6,1.4000000000000001,999999.0,0.0
786,montBelvieu_dist_pipelineHighPurity,channelview_dist_pipelineHighPurity,0.0,27600000.0,3781.2000000000003,2.3000000000000003,999999.0,0.0
787,montBelvieu_dist_pipelineHighPurity,montBelvieu_converter_fuelDispenserPipeline,,,,,,0.0
788,montBelvieu_dist_pipelineHighPurity,montBelvieu_demand_highPurity,0.0,,,,99999999.9,0.0
789,montBelvieu_dist_pipelineHighPurity,montBelvieu_demand_lowPurity,0.0,,,,99999999.9,0.0
790,montBelvieu_dist_pipelineHighPurity,portArthur_dist_pipelineHighPurity,0.0,108000000.0,14796.0,9.0,999999.0,0.0
791,montBelvieu_dist_pipelineLowPurity,baytown_dist_pipelineLowPurity,1.0,16800000.0,2301.6,1.4000000000000001,999999.0,0.0
792,montBelvieu_dist_pipelineLowPurity,channelview_dist_pipelineLowPurity,1.0,27600000.0,3781.2000000000003,2.3000000000000003,999999.0,0.0
793,montBelvieu_dist_pipelineLowPurity,montBelvieu_demand_lowPurity,0.0,,,,99999999.9,538.0
794,montBelvieu_dist_pipelineLowPurity,portArthur_dist_pipelineLowPurity,1.0,108000000.0,14796.0,9.0,999999.0,0.0
795,montBelvieu_dist_truckCompressed,baytown_dist_truckCompressed,,,,106.12,,0.0
796,montBelvieu_dist_truckCompressed,channelview_dist_truckCompressed,,,,174.34,,0.0
797,montBelvieu_dist_truckCompressed,montBelvieu_converter_fuelDispenserGas,,,,,,0.0
798,montBelvieu_dist_truckCompressed,montBelvieu_demand_highPurity,0.0,,,,99999999.9,0.0
799,montBelvieu_dist_truckCompressed,montBelvieu_demand_lowPurity,0.0,,,,99999999.9,0.0
800,montBelvieu_dist_truckCompressed,portArthur_dist_truckCompressed,,,,682.2,,0.0
801,montBelvieu_dist_truckLiquefied,baytown_dist_truckLiquefied,,,,7.140000000000001,,0.0
802,montBelvieu_dist_truckLiquefied,channelview_dist_truckLiquefied,,,,11.73,,0.0
803,montBelvieu_dist_truckLiquefied,montBelvieu_converter_fuelDispenserLiquid,,,,,,0.0
804,montBelvieu_dist_truckLiquefied,montBelvieu_demand_highPurity,0.0,,,,99999999.9,0.0
805,montBelvieu_dist_truckLiquefied,montBelvieu_demand_lowPurity,0.0,,,,99999999.9,0.0
806,montBelvieu_dist_truckLiquefied,portArthur_dist_truckLiquefied,,,,45.9,,0.0
807,montBelvieu_hub_highPurity,montBelvieu_converter_compression,,,,,,0.0
808,montBelvieu_hub_highPurity,montBelvieu_converter_liquefaction,,,,,,0.0
809,montBelvieu_hub_highPurity,montBelvieu_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
810,montBelvieu_hub_lowPurity,montBelvieu_converter_purification,,,,,,0.0
811,montBelvieu_hub_lowPurity,montBelvieu_dist_pipelineLowPurity,0.0,,,,99999999.9,417.7
812,montBelvieu_production_electrolyzer,montBelvieu_hub_highPurity,,,,,,0.0
813,montBelvieu_production_smr,montBelvieu_hub_lowPurity,,,,,,200.8
814,montBelvieu_production_smrExisting,montBelvieu_hub_lowPurity,,,,,,216.9
815,orange_converter_compression,orange_converter_terminalGas,,,,,,0.0
816,orange_converter_fuelDispenserGas,orange_demand_fuelStation,0.0,,,,99999999.9,0.0
817,orange_converter_fuelDispenserLiquid,orange_demand_fuelStation,0.0,,,,99999999.9,0.0
818,orange_converter_fuelDispenserPipeline,orange_demand_fuelStation,0.0,,,,99999999.9,0.0
819,orange_converter_liquefaction,orange_converter_terminalLiquid,,,,,,0.0
820,orange_converter_purification,orange_hub_highPurity,0.0,,,,99999999.9,0.0
821,orange_converter_terminalGas,orange_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
822,orange_converter_terminalLiquid,orange_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
823,orange_demand_lowPurity,orange_demandSector_existing,0.0,,,,99999999.9,538.0
824,orange_demand_lowPurity,orange_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
825,orange_dist_pipelineHighPurity,orange_converter_fuelDispenserPipeline,,,,,,0.0
826,orange_dist_pipelineHighPurity,orange_demand_highPurity,0.0,,,,99999999.9,0.0
827,orange_dist_pipelineHighPurity,orange_demand_lowPurity,0.0,,,,99999999.9,0.0
828,orange_dist_pipelineHighPurity,portArthur_dist_pipelineHighPurity,0.0,39600000.0,5425.2,3.3000000000000003,999999.0,0.0
829,orange_dist_pipelineLowPurity,orange_demand_lowPurity,0.0,,,,99999999.9,538.0
830,orange_dist_pipelineLowPurity,portArthur_dist_pipelineLowPurity,1.0,39600000.0,5425.2,3.3000000000000003,999999.0,0.0
831,orange_dist_truckCompressed,orange_converter_fuelDispenserGas,,,,,,0.0
832,orange_dist_truckCompressed,orange_demand_highPurity,0.0,,,,99999999.9,0.0
833,orange_dist_truckCompressed,orange_demand_lowPurity,0.0,,,,99999999.9,0.0
834,orange_dist_truckCompressed,portArthur_dist_truckCompressed,,,,250.14000000000001,,0.0
835,orange_dist_truckLiquefied,orange_converter_fuelDispenserLiquid,,,,,,0.0
836,orange_dist_truckLiquefied,orange_demand_highPurity,0.0,,,,99999999.9,0.0
837,orange_dist_truckLiquefied,orange_demand_lowPurity,0.0,,,,99999999.9,0.0
838,orange_dist_truckLiquefied,portArthur_dist_truckLiquefied,,,,16.830000000000002,,0.0
839,orange_hub_highPurity,orange_converter_compression,,,,,,0.0
840,orange_hub_highPurity,orange_converter_liquefaction,,,,,,0.0
841,orange_hub_highPurity,orange_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
842,orange_hub_lowPurity,orange_converter_purification,,,,,,0.0
843,orange_hub_lowPurity,orange_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
844,orange_production_electrolyzer,orange_hub_highPurity,,,,,,0.0
845,orange_production_smr,orange_hub_lowPurity,,,,,,0.0
846,pasadena_converter_compression,pasadena_converter_terminalGas,,,,,,0.0
847,pasadena_converter_fuelDispenserGas,pasadena_demand_fuelStation,0.0,,,,99999999.9,0.0
848,pasadena_converter_fuelDispenserLiquid,pasadena_demand_fuelStation,0.0,,,,99999999.9,50.35
849,pasadena_converter_fuelDispenserPipeline,pasadena_demand_fuelStation,0.0,,,,99999999.9,0.0
850,pasadena_converter_liquefaction,pasadena_converter_terminalLiquid,,,,,,0.0
851,pasadena_converter_purification,pasadena_hub_highPurity,0.0,,,,99999999.9,0.0
852,pasadena_converter_terminalGas,pasadena_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
853,pasadena_converter_terminalLiquid,pasadena_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
854,pasadena_demand_fuelStation,pasadena_demandSector_transportationFuel,0.0,,,,99999999.9,37.5
855,pasadena_demand_fuelStation,pasadena_demandSector_transportationFuel_carbonSensitive,0.0,,,,99999999.9,12.5
856,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.000000,,,,,,1.24553145575135e-15
857,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.050000,,,,,,0.0
858,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.100000,,,,,,0.0
859,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.150000,,,,,,0.0
860,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.200000,,,,,,0.0
861,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.250000,,,,,,0.0
862,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.300000,,,,,,0.0
863,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.350000,,,,,,0.0
864,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.400000,,,,,,0.0
865,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.450000,,,,,,0.0
866,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.500000,,,,,,0.0
867,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.550000,,,,,,0.0
868,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.600000,,,,,,0.0
869,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.650000,,,,,,0.0
870,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.700000,,,,,,0.0
871,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.750000,,,,,,0.0
872,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.800000,,,,,,0.0
873,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.850000,,,,,,0.0
874,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.900000,,,,,,0.0
