arc_start,arc_end,dist_capacity,dist_cost_capital,dist_cost_fixed,dist_cost_variable,dist_flowLimit,dist_h
orange_center_highPurity,orange_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,4.0
orange_center_lowPurity,orange_converter_purification,1.0,0.0,0.0,0.0,99999999.9,4.0
orange_converter_fuelDispenserLiquid,orange_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
orange_converter_liquefaction,orange_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,4.0
orange_converter_purification,orange_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,4.0
orange_converter_terminalLiquid,orange_dist_truckLiquefied,63.0,0.0,127.34248254274002,0.0,99999999.9,4.0
orange_demand_fuelStation,orange_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
orange_demand_fuelStation,orange_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
orange_demand_lowPurity,orange_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
orange_dist_pipelineLowPurity,orange_center_lowPurity,1.0,0.0,0.0,0.0,99999999.9,4.0
orange_dist_pipelineLowPurity,orange_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0
orange_dist_truckLiquefied,orange_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
pasadena_center_highPurity,pasadena_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,50.00008000000002
pasadena_center_lowPurity,pasadena_dist_pipelineLowPurity,1.0,0.0,0.0,0.0,99999999.9,433.8
pasadena_converter_fuelDispenserLiquid,pasadena_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,50.00008000000002
pasadena_converter_liquefaction,pasadena_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,50.00008000000002
pasadena_converter_terminalLiquid,pasadena_dist_truckLiquefied,7.0,0.0,127.25914656922001,0.0,99999999.9,50.00008000000002
pasadena_demand_fuelStation,pasadena_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,37.5
pasadena_demand_fuelStation,pasadena_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,12.5
pasadena_demand_lowPurity,pasadena_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
pasadena_dist_pipelineHighPurity,channelview_dist_pipelineHighPurity,1.0,21184670.48397648,2902.299856304778,1.9307600000000003,999999.0,496.0
pasadena_dist_pipelineHighPurity,houston_dist_pipelineHighPurity,1.0,25144425.0526242,3444.7862322095157,2.29165,999999.0,500.0
pasadena_dist_pipelineHighPurity,pasadena_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,50.00008000000002
pasadena_dist_pipelineLowPurity,pasadena_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0012000000106
pasadena_dist_truckLiquefied,pasadena_converter_fuelDispenserLiquid,7.0,0.0,0.0,0.0,8.0,50.00008000000002
pasadena_production_smrExisting,pasadena_center_lowPurity,1.0,0.0,0.0,0.0,99999999.9,433.8
portArthur_center_lowPurity,portArthur_dist_pipelineLowPurity,1.0,0.0,0.0,0.0,99999999.9,1734.3
portArthur_demand_lowPurity,portArthur_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
portArthur_dist_pipelineLowPurity,beaumont_dist_pipelineLowPurity,1.0,0.0,4310.990530845024,2.8678000000000003,999999.0,538.0
portArthur_dist_pipelineLowPurity,montBelvieu_dist_pipelineLowPurity,1.0,0.0,15204.19081511411,10.11626,999999.0,116.29999999999995
portArthur_dist_pipelineLowPurity,orange_dist_pipelineLowPurity,1.0,0.0,4878.792965016023,3.24451,999999.0,542.0
portArthur_dist_pipelineLowPurity,portArthur_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0
portArthur_dist_truckLiquefied,orange_dist_truckLiquefied,62.0,0.0,0.0,16.547000999999998,8.0,496.0
portArthur_production_smrExisting,portArthur_center_lowPurity,1.0,0.0,0.0,0.0,99999999.9,1734.3
sanAntonio_converter_fuelDispenserLiquid,sanAntonio_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
sanAntonio_demand_fuelStation,sanAntonio_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
sanAntonio_demand_fuelStation,sanAntonio_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
sanAntonio_dist_truckLiquefied,sanAntonio_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
sanJacinto_demand_lowPurity,sanJacinto_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
sanJacinto_dist_pipelineLowPurity,sanJacinto_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0
sonora_converter_fuelDispenserLiquid,sonora_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,499.99999999966894
sonora_demand_fuelStation,sonora_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
sonora_demand_fuelStation,sonora_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
sonora_dist_truckLiquefied,sonora_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,499.99999999966894
texarkana_converter_fuelDispenserLiquid,texarkana_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,499.999999999224
texarkana_demand_fuelStation,texarkana_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
texarkana_demand_fuelStation,texarkana_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
texarkana_dist_truckLiquefied,texarkana_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,499.999999999224
texasCity_center_lowPurity,texasCity_dist_pipelineLowPurity,1.0,0.0,0.0,0.0,99999999.9,2926.8
texasCity_demand_lowPurity,texasCity_demandSector_existing,1.0,0.0,0.0,0.0,99999999.9,538.0
texasCity_dist_pipelineLowPurity,chocolateBay_dist_pipelineLowPurity,1.0,0.0,32431.82098455264,21.59939,999999.0,1178.0987999979932
texasCity_dist_pipelineLowPurity,laPorte_dist_pipelineLowPurity,1.0,0.0,5496.336935368185,3.6579900000000003,999999.0,1210.701200000871
texasCity_dist_pipelineLowPurity,texasCity_demand_lowPurity,1.0,0.0,0.0,0.0,999999.0,538.0
texasCity_production_smrExisting,texasCity_center_lowPurity,1.0,0.0,0.0,0.0,99999999.9,2926.8
vanHorn_center_highPurity,vanHorn_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,500.0000000000034
vanHorn_converter_fuelDispenserLiquid,vanHorn_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
vanHorn_converter_liquefaction,vanHorn_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,500.0000000000034
vanHorn_converter_terminalLiquid,vanHorn_dist_truckLiquefied,63.0,0.0,132.95516169544,0.0,99999999.9,500.0000000000034
vanHorn_demand_fuelStation,vanHorn_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
vanHorn_demand_fuelStation,vanHorn_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
vanHorn_dist_pipelineHighPurity,midland_dist_pipelineHighPurity,1.0,339159560.27401227,46464.85975753968,29.820760000000003,999999.0,3999.9999999920256
vanHorn_dist_pipelineHighPurity,vanHorn_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,500.0000000000034
vanHorn_dist_truckLiquefied,vanHorn_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
waco_center_highPurity,waco_converter_liquefaction,1.0,0.0,0.0,0.0,99999999.9,999.9999999953968
waco_converter_fuelDispenserLiquid,waco_demand_fuelStation,1.0,0.0,0.0,0.0,99999999.9,500.0
waco_converter_liquefaction,waco_converter_terminalLiquid,1.0,0.0,0.0,0.0,99999999.9,999.9999999953968
waco_converter_terminalLiquid,waco_dist_truckLiquefied,126.0,0.0,128.95953368162,0.0,99999999.9,999.9999999953968
waco_demand_fuelStation,waco_demandSector_transportationFuel,1.0,0.0,0.0,0.0,99999999.9,375.0
waco_demand_fuelStation,waco_demandSector_transportationFuel_carbonSensitive,1.0,0.0,0.0,0.0,99999999.9,125.0
waco_dist_pipelineHighPurity,waco_center_highPurity,1.0,0.0,0.0,0.0,99999999.9,999.9999999953968
waco_dist_truckLiquefied,centerville_dist_truckLiquefied,63.0,0.0,0.0,67.57449,8.0,499.99999999888973
waco_dist_truckLiquefied,waco_converter_fuelDispenserLiquid,63.0,0.0,0.0,0.0,8.0,500.0
