startHub,endHub,road_geometry
wichitaFalls,dallas,"LINESTRING (-98.500992 33.90830299999999, -98.479347 33.884789000000005, -98.43365 33.885233, -98.344581 33.86798299999997, -98.222845 33.819966999999984, -98.21526200000001 33.806922999999976, -98.13051600000001 33.766208, -98.087911 33.696259000000005, -98.040236 33.649046999999996, -97.904732 33.58316899999998, -97.829615 33.532774, -97.774596 33.45029400000001, -97.70997 33.37744799999999, -97.703401 33.35418000000001, -97.68014 33.34321800000001, -97.586769 33.216680999999994, -97.50023000000002 33.14428100000001, -97.471777 33.101881, -97.475778 33.04803400000001, -97.438594 33.036836000000015, -97.325547 33.03499600000001, -97.224917 33.01351400000001, -97.21585800000001 33.000157, -97.171787 32.986167000000016, -97.15468800000001 32.962860999999975, -97.102851 32.94101600000001, -97.0871 32.92424599999998, -97.032746 32.929632, -96.9509 32.88360299999999, -96.903351 32.83621599999998, -96.816659 32.797117000000014, -96.812968 32.776177000000004, -96.795125 32.77823500000001)"
fortWorth,wichitaFalls,"LINESTRING (-97.330841 32.75095899999998, -97.318357 32.766696, -97.313023 32.81870300000001, -97.31774 32.88739399999998, -97.419683 32.969644999999964, -97.443298 33.02357900000001, -97.478285 33.051322000000006, -97.471384 33.101288999999994, -97.500301 33.14479700000001, -97.586737 33.21704700000001, -97.680134 33.343636000000004, -97.70281600000001 33.35395800000002, -97.710249 33.379070000000006, -97.773669 33.44957799999999, -97.828337 33.53199799999998, -97.90557 33.584298000000004, -98.03997000000001 33.64912200000003, -98.087788 33.69645499999999, -98.131168 33.767606, -98.214947 33.80711500000001, -98.2225 33.820032, -98.344111 33.86805800000001, -98.478994 33.886699000000014, -98.500992 33.90830299999999)"
mcKinney,texarkana,"LINESTRING (-96.615004 33.19915999999999, -96.612192 33.21106899999997, -96.512923 33.175469000000014, -96.412065 33.1598, -96.256954 33.149702000000005, -96.229758 33.13843799999999, -96.14036 33.14036900000001, -96.141287 33.127393999999995, -96.096024 33.114225000000005, -96.070793 33.135773, -95.788571 33.131430999999985, -95.720524 33.11927300000002, -95.593847 33.116345, -95.56148 33.14457499999999, -95.452625 33.14745800000001, -95.39001 33.16612300000001, -95.037231 33.158178, -94.915918 33.19985699999999, -94.88304 33.230743999999994, -94.785791 33.28710799999998, -94.711065 33.29929, -94.626128 33.37153800000001, -94.525085 33.43970699999998, -94.445407 33.475543999999985, -94.337071 33.468202000000026, -94.26604300000001 33.47627900000001, -94.099471 33.451521, -94.097467 33.44340999999999, -94.053845 33.43506500000001, -94.048266 33.425574)"
portArthur,montBelvieu,"LINESTRING (-93.929494 29.899396000000014, -93.95559 29.920415000000002, -93.988061 29.88459, -94.040047 29.888922999999995, -94.085063 29.85944899999999, -94.239331 29.826214999999998, -94.440329 29.827143999999993, -94.680179 29.840749000000006, -94.75642000000002 29.838750000000008, -94.803409 29.830432999999996, -94.820686 29.865682000000007, -94.841961 29.868033000000022, -94.87903000000001 29.850500000000007, -94.89192 29.850306999999994)"
mesquiteCity,tyler,"LINESTRING (-96.591979 32.764117, -96.58214 32.76406100000002, -96.562563 32.78426000000001, -96.55657 32.78386, -96.492319 32.771888, -96.446254 32.741852999999985, -96.359727 32.739800999999986, -96.271862 32.69992299999998, -96.057396 32.645926, -95.9333 32.60067200000002, -95.903186 32.597625999999984, -95.686661 32.51446800000001, -95.62125 32.500675, -95.58443400000002 32.49865100000001, -95.460732 32.47038899999999, -95.387549 32.467927999999986, -95.333199 32.38682499999999, -95.331912 32.370547, -95.31414 32.35945900000001, -95.293733 32.35978500000001, -95.294324 32.347629999999995)"
denton,wichitaFalls,"LINESTRING (-97.13153 33.21658500000003, -97.132129 33.230883999999996, -97.33612 33.23940700000002, -97.411959 33.251143, -97.525523 33.241766000000005, -97.568617 33.24051899999999, -97.586776 33.245449, -97.602012 33.241404000000024, -97.61084 33.259114, -97.680518 33.344071000000014, -97.703382 33.354647000000014, -97.710249 33.379070000000006, -97.730496 33.395625000000024, -97.773669 33.44957799999999, -97.828337 33.53199799999998, -97.880027 33.56294100000001, -97.90557 33.584298000000004, -98.040541 33.649548000000024, -98.087788 33.69645499999999, -98.132044 33.768334, -98.171467 33.79105200000001, -98.214947 33.80711500000001, -98.222943 33.82026800000003, -98.275647 33.837017, -98.340209 33.866824, -98.433461 33.88541300000001, -98.47784500000002 33.88639999999999, -98.500992 33.90830299999999)"
corpusChristi,mcallen,"LINESTRING (-97.40374 27.796403000000016, -97.632902 27.78323000000001, -97.767262 27.811417, -97.933626 27.777179000000018, -98.021236 27.780939000000004, -98.069984 27.749488, -98.15072 27.15784700000001, -98.136051 26.870740000000005, -98.099102 26.771181000000016, -98.109959 26.642253000000018, -98.150809 26.277492000000017, -98.18181000000001 26.21174600000003, -98.229338 26.207703999999993)"
wichitaFalls,amarillo,"LINESTRING (-98.500992 33.90830299999999, -98.52632400000002 33.94519800000001, -98.788769 33.97498300000001, -98.906003 34.043224, -98.962126 34.049553, -99.140173 34.134187000000004, -99.310001 34.161377999999964, -99.47021 34.24899600000003, -99.778288 34.29390899999999, -100.256315 34.444011999999994, -100.437337 34.540483, -100.435 34.578663000000006, -100.464229 34.599322, -100.488236 34.682099999999984, -100.563936 34.756378, -100.590217 34.81236300000001, -100.653954 34.86295199999999, -100.866357 34.928257999999985, -101.093961 35.03043699999999, -101.220551 35.041608000000004, -101.402414 35.12728899999998, -101.580894 35.17867600000002, -101.833891 35.20724299999999)"
sanAntonio,austin,"LINESTRING (-98.494636 29.424580999999986, -98.486406 29.440034, -98.444432 29.439438999999997, -98.414418 29.454691999999998, -98.38673 29.535439, -98.143498 29.681935000000024, -98.095156 29.698795000000004, -98.020031 29.796559000000006, -97.905248 29.900549000000005, -97.879079 29.949784000000005, -97.87000500000002 29.996359999999996, -97.787973 30.163490999999986, -97.73518700000001 30.243797000000015, -97.734176 30.265654000000005, -97.742987 30.26758899999999)"
grandPrairie,waco,"LINESTRING (-97.00678 32.74772500000001, -97.020676 32.74171799999999, -97.023087 32.676035, -96.927006 32.66980000000001, -96.823853 32.641138, -96.822328 32.50039499999999, -96.87226 32.41313600000002, -96.854717 32.347554999999986, -96.87658300000001 32.24283000000002, -96.91059000000001 32.174405000000014, -96.93949500000001 32.14357499999999, -97.094418 32.053771000000005, -97.09593600000001 32.00421, -97.119466 31.967472999999984, -97.081434 31.877400999999985, -97.102822 31.792002999999994, -97.095747 31.628149, -97.11042 31.584386999999975, -97.136629 31.562337, -97.149504 31.571826)"
odessa,midland,"LINESTRING (-102.37520100000002 31.849165999999993, -102.371554 31.851051000000023, -102.35519500000001 31.827763000000015, -102.343373 31.83108899999999, -102.306591 31.86355500000001, -102.26455700000001 31.886003999999996, -102.119642 31.96085000000001, -102.073768 31.971726000000032, -102.07765100000002 31.98405, -102.07808700000001 31.998484000000005, -102.074401 31.998560999999984, -102.074444 32.00002)"
plano,richardson,"LINESTRING (-96.69925000000002 33.02078999999998, -96.699251 33.01842400000002, -96.697749 33.01837300000002, -96.697595 33.019701, -96.709884 33.01979000000001, -96.708482 33.015082, -96.707979 33.006881, -96.711244 32.98629199999997, -96.71628 32.975362, -96.722787 32.965782999999995, -96.728128 32.96083600000002, -96.733529 32.960886999999985, -96.73374 32.96033700000002, -96.733807 32.96074500000002, -96.73297 32.960736999999995)"
roundRock,sanAntonio,"LINESTRING (-97.67722 30.50904100000001, -97.686724 30.509870000000006, -97.666291 30.454002, -97.674658 30.379954999999992, -97.730838 30.276739999999997, -97.735525 30.24342999999999, -97.78759700000002 30.16479900000002, -97.86987600000002 29.997061, -97.879269 29.94979100000002, -97.903991 29.90236000000001, -98.02151000000002 29.795343999999996, -98.095939 29.698420000000002, -98.1436 29.682108000000014, -98.387028 29.535482999999996, -98.414543 29.454798000000007, -98.444062 29.439668999999977, -98.486301 29.44017500000001, -98.494636 29.424580999999986)"
odessa,vanHorn,"LINESTRING (-102.37520100000002 31.849165999999993, -102.374015 31.84243200000001, -102.513819 31.76899999999999, -102.610352 31.730679999999996, -102.799636 31.62019299999998, -102.843715 31.607506999999995, -102.87694200000001 31.579295999999992, -102.944747 31.57533800000001, -103.327759 31.475238000000008, -103.398096 31.419714000000006, -103.49842 31.39589000000001, -103.556289 31.406481000000017, -103.741816 31.339833, -103.854305 31.269380999999996, -104.070459 31.083911, -104.100514 31.084426, -104.159029 31.060793999999998, -104.413745 31.073787000000006, -104.738344 31.04296599999999, -104.830842 31.04194099999997)"
irving,waco,"LINESTRING (-96.95534 32.813521, -96.922139 32.809596000000006, -96.908539 32.66464899999997, -96.823624 32.640746, -96.822406 32.49985300000002, -96.87226 32.41313600000002, -96.854717 32.347554999999986, -96.87658300000001 32.24283000000002, -96.91059000000001 32.174405000000014, -96.93949500000001 32.14357499999999, -97.094418 32.053771000000005, -97.09593600000001 32.00421, -97.119466 31.967472999999984, -97.081434 31.877400999999985, -97.102822 31.792002999999994, -97.095747 31.628149, -97.11042 31.584386999999975, -97.136629 31.562337, -97.149504 31.571826)"
lubbock,abilene,"LINESTRING (-101.84501 33.584532000000024, -101.855213 33.58450700000002, -101.855296 33.54877499999999, -101.846037 33.538728000000006, -101.776954 33.518981999999994, -101.672112 33.46095399999999, -101.66226300000001 33.43137100000001, -101.556659 33.359562999999994, -101.436311 33.219423000000006, -101.37601600000002 33.19809, -101.369723 33.17768000000001, -101.247175 33.09243, -101.162889 33.00286199999999, -101.10421 32.978001, -101.059332 32.917074, -101.051878 32.88079700000002, -100.986926 32.83278899999996, -100.921141 32.74137000000001, -100.883313 32.72021299999999, -100.857144 32.68945900000001, -100.811964 32.67797099999999, -100.779606 32.654880000000006, -100.720081 32.574284000000006, -100.610679 32.47513299999999, -100.508195 32.4457, -100.465153 32.45353000000001, -100.412266 32.447499, -100.391921 32.452051999999995, -100.365053 32.481107000000016, -100.307651 32.493767, -100.200038 32.48497800000002, -100.126324 32.495773999999976, -100.106317 32.48553100000001, -100.002903 32.47633, -99.926842 32.459186999999986, -99.74142 32.44917499999999)"
frisco,wichitaFalls,"LINESTRING (-96.834661 33.150489000000015, -96.838779 33.19108299999999, -96.819542 33.21920300000001, -96.965016 33.22209599999998, -97.041507 33.238200000000006, -97.220786 33.231940000000016, -97.411959 33.251143, -97.601785 33.24129, -97.680518 33.344071000000014, -97.703382 33.354647000000014, -97.710249 33.379070000000006, -97.773669 33.44957799999999, -97.828337 33.53199799999998, -97.90557 33.584298000000004, -98.040541 33.649548000000024, -98.087788 33.69645499999999, -98.132044 33.768334, -98.214947 33.80711500000001, -98.222943 33.82026800000003, -98.340209 33.866824, -98.47784500000002 33.88639999999999, -98.500992 33.90830299999999)"
irving,carrolton,"LINESTRING (-96.95534 32.813521, -96.95695400000001 32.81348200000001, -96.936812 32.81270600000002, -96.92779100000001 32.80835600000002, -96.92115 32.809597999999994, -96.92128700000002 32.81957999999999, -96.914936 32.83568500000002, -96.914143 32.842294, -96.902485 32.859196000000004, -96.898391 32.86847700000001, -96.896932 32.90677600000001, -96.903179 32.94210999999999, -96.918927 32.968362000000006, -96.911723 32.968484, -96.909883 32.975669999999994, -96.89023000000002 32.97557099999998)"
lewisville,wichitaFalls,"LINESTRING (-96.99573 33.047239999999995, -97.008255 33.046418999999986, -97.028749 33.11411699999999, -97.064223 33.15571300000001, -97.114372 33.19136300000002, -97.16472400000002 33.21029199999998, -97.173573 33.230048999999994, -97.411959 33.251143, -97.602012 33.241404000000024, -97.680518 33.344071000000014, -97.703382 33.354647000000014, -97.710249 33.379070000000006, -97.773669 33.44957799999999, -97.828337 33.53199799999998, -97.90557 33.584298000000004, -98.040541 33.649548000000024, -98.087788 33.69645499999999, -98.132044 33.768334, -98.214947 33.80711500000001, -98.222943 33.82026800000003, -98.340209 33.866824, -98.47784500000002 33.88639999999999, -98.500992 33.90830299999999)"
mesquiteCity,texarkana,"LINESTRING (-96.591979 32.764117, -96.595509 32.839624, -96.445947 32.91262099999999, -96.385526 32.929983000000014, -96.330169 32.970056, -96.25747 32.98820700000001, -96.200154 33.02209500000001, -96.073515 33.135417000000004, -95.788571 33.131430999999985, -95.720524 33.11927300000002, -95.593847 33.116345, -95.56148 33.14457499999999, -95.452625 33.14745800000001, -95.39001 33.16612300000001, -95.036617 33.158262, -94.915918 33.19985699999999, -94.88304 33.230743999999994, -94.785791 33.28710799999998, -94.711065 33.29929, -94.626128 33.37153800000001, -94.525085 33.43970699999998, -94.445407 33.475543999999985, -94.337071 33.468202000000026, -94.26604300000001 33.47627900000001, -94.099471 33.451521, -94.097467 33.44340999999999, -94.053845 33.43506500000001, -94.048266 33.425574)"
sanJacinto,texasCity,"LINESTRING (-94.783122 29.29613400000001, -94.792118 29.293303000000005, -94.794252 29.299607000000027, -94.835419 29.288825000000006, -94.8495 29.288711000000028, -94.863361 29.28540400000001, -94.866833 29.28614900000002, -94.903879 29.304362999999977, -94.90934 29.311643000000004, -94.930888 29.329533999999995, -94.931408 29.337050999999995, -94.937357 29.343713999999977, -94.941001 29.34595, -94.943356 29.354007000000003, -94.947283 29.361371000000005, -94.951046 29.377645999999995, -94.950636 29.395273000000007, -94.931732 29.395207000000003, -94.925086 29.392989999999987)"
waco,centerville,"LINESTRING (-97.149504 31.571826, -97.144798 31.576413000000016, -97.11806900000002 31.560394999999993, -97.10652 31.566756999999985, -97.09410800000002 31.554464999999986, -97.023333 31.533109, -97.010747 31.524312000000005, -96.958546 31.515970999999983, -96.847587 31.536395000000006, -96.809694 31.552736999999972, -96.544023 31.524982999999995, -96.523411 31.51556599999996, -96.321854 31.506905, -96.22822 31.476475000000015, -96.214597 31.481211999999992, -96.15917600000002 31.471065999999993, -96.147293 31.473879000000004, -96.088814 31.468437000000012, -96.02188500000001 31.37972599999999, -95.998299 31.29467900000001, -95.987501 31.272424000000004, -95.98926000000002 31.258232000000003, -95.97831 31.25797399999998)"
deerPark,pearland,"LINESTRING (-95.11678 29.689660000000007, -95.123574 29.689536000000015, -95.123363 29.679203, -95.129547 29.681952, -95.155754 29.68155000000001, -95.156225 29.650277000000003, -95.159572 29.640862, -95.179284 29.623616000000005, -95.191251 29.616906000000007, -95.209214 29.603927000000017, -95.216175 29.60143700000001, -95.216821 29.597494999999984, -95.222546 29.592050999999984, -95.213852 29.584538000000023, -95.225971 29.57351000000001, -95.228751 29.56910199999999, -95.234375 29.56421299999999, -95.235817 29.560447000000003, -95.247402 29.54936499999999, -95.255329 29.552387)"
brazoria,sugarLand,"LINESTRING (-95.560991 29.050110999999987, -95.553904 29.058632999999976, -95.555715 29.072119999999984, -95.549582 29.089650999999996, -95.513521 29.148160000000008, -95.492987 29.156774000000002, -95.452386 29.16366600000001, -95.452899 29.254281000000006, -95.424863 29.305469, -95.426901 29.443582999999997, -95.400252 29.482322, -95.436832 29.49480199999999, -95.505845 29.530606, -95.545404 29.541249000000015, -95.564422 29.56586899999999, -95.564375 29.619200999999986, -95.585473 29.628256, -95.60285100000002 29.626466999999987, -95.60067 29.632982999999985)"
frisco,lewisville,"LINESTRING (-96.834661 33.150489000000015, -96.833652 33.150505, -96.832878 33.14584100000002, -96.839637 33.145890000000016, -96.839365 33.14190299999998, -96.836057 33.137689999999985, -96.825759 33.13236300000002, -96.822573 33.122523, -96.823615 33.11386599999999, -96.822899 33.098085999999995, -96.824404 33.091149, -96.852209 33.08266500000002, -96.920373 33.051372, -96.981015 33.04305800000002, -96.98732 33.04725499999999, -96.99573 33.047239999999995)"
mcallen,laredo,"LINESTRING (-98.229338 26.207703999999993, -98.232327 26.189916000000007, -98.333744 26.202223, -98.365364 26.232376999999993, -98.506269 26.247856, -98.557665 26.275266000000023, -98.754624 26.346753000000003, -98.806007 26.378443999999995, -98.874531 26.37288700000002, -98.941539 26.407193999999997, -99.013837 26.403356999999993, -99.029888 26.459796999999995, -99.088431 26.52633400000002, -99.087813 26.61256600000002, -99.127786 26.791129, -99.186227 26.839736000000006, -99.2522 26.864631999999993, -99.265848 26.900018999999997, -99.306194 26.943143999999993, -99.340419 26.951836999999994, -99.387778 27.010152000000026, -99.436516 27.040056000000007, -99.423827 27.10547600000002, -99.421981 27.275187000000027, -99.480218 27.40739, -99.46884700000001 27.502112999999994, -99.474189 27.516772000000007, -99.502608 27.51709500000002, -99.50223 27.530922999999998)"
leagueCity,pearland,"LINESTRING (-95.092807 29.503735000000006, -95.092504 29.50464, -95.095211 29.507515000000005, -95.102497 29.506000999999987, -95.128577 29.499841000000004, -95.156079 29.48922699999999, -95.159508 29.489149000000012, -95.170514 29.491559, -95.176241 29.493862, -95.17834 29.495372000000007, -95.184275 29.505047000000005, -95.188461 29.509218000000022, -95.191307 29.521334000000003, -95.21007700000001 29.536795000000026, -95.232539 29.547644999999974, -95.24321000000002 29.547783999999996, -95.255329 29.552387)"
laPorte,deerPark,"LINESTRING (-95.02454 29.65249, -95.083671 29.65172800000001, -95.097851 29.651006000000027, -95.098588 29.689983999999985, -95.11678 29.689660000000007)"
